assembly_id	contig_id	resolved_call
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094600.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-3, complete sequence	cp32-3
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094601.1	cp32-4
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094601.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-4, complete sequence	cp32-4
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094602.1	cp32-6
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094602.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-6, complete sequence	cp32-6
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094603.1	cp32-7
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094603.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-7, complete sequence	cp32-7
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094604.1	cp32-8
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094604.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-8, complete sequence	cp32-8
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094605.1	cp32-9
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094605.1 Borreliella burgdorferi strain B31-5A4 plasmid p32-9, complete sequence	cp32-9
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094606.1	cp9
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094606.1 Borreliella burgdorferi strain B31-5A4 plasmid p9, complete sequence	cp9
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094607.1	lp17
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094607.1 Borreliella burgdorferi strain B31-5A4 plasmid p17, complete sequence	lp17
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094608.1	lp21
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094608.1 Borreliella burgdorferi strain B31-5A4 plasmid p21, complete sequence	lp21
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094609.1	lp28-1
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094609.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-1, complete sequence	lp28-1
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094610.1	lp28-2
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094610.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-2, complete sequence	lp28-2
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094611.1	lp28-3
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094611.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-3, complete sequence	lp28-3
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094612.1	lp28-4
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094612.1 Borreliella burgdorferi strain B31-5A4 plasmid p28-4, complete sequence	lp28-4
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094613.1	lp36
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094613.1 Borreliella burgdorferi strain B31-5A4 plasmid p36, complete sequence	lp36
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094614.1	lp38
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094614.1 Borreliella burgdorferi strain B31-5A4 plasmid p38, complete sequence	lp38
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094615.1	lp54
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094615.1 Borreliella burgdorferi strain B31-5A4 plasmid p54, complete sequence	lp54
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094616.1	lp56
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094616.1 Borreliella burgdorferi strain B31-5A4 plasmid p56, complete sequence	lp56
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094617.1	lp25
GCF_024662195.1_ASM2466219v1_genomic	NZ_CP094617.1 Borreliella burgdorferi strain B31-5A4 plasmid p25, complete sequence	lp25
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161144.1	chromosome
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161144.1 Borreliella burgdorferi strain GMT-0122 chromosome, complete genome	chromosome
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161145.1	lp54
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161145.1 Borreliella burgdorferi strain GMT-0122 plasmid lp54, complete sequence	lp54
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161146.1	cp32-11
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161146.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-11, complete sequence	cp32-11
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161147.1	cp32-2
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161147.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-4, complete sequence	cp32-2
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161148.1	cp32-8
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161148.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-8, complete sequence	cp32-8
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161149.1	lp28-4
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161149.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-4, complete sequence	lp28-4
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161150.1	lp28-6
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161150.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-6, complete sequence	lp28-6
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161151.1	lp28-3
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161151.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-3, complete sequence	lp28-3
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161152.1	chromosome
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161152.1 Borreliella burgdorferi strain GMT-0122 plasmid lp21, complete sequence	chromosome
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161153.1	lp28-5
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161153.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-5, complete sequence	lp28-5
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161154.1	cp26
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161154.1 Borreliella burgdorferi strain GMT-0122 plasmid cp26, complete sequence	cp26
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161155.1	lp25
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161155.1 Borreliella burgdorferi strain GMT-0122 plasmid lp25, complete sequence	lp25
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161156.1	lp36
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161156.1 Borreliella burgdorferi strain GMT-0122 plasmid lp36, complete sequence	lp36
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161157.1	lp17
GCF_040790715.1_ASM4079071v1_genomic	NZ_CP161157.1 Borreliella burgdorferi strain GMT-0122 plasmid lp17, complete sequence	lp17
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161055.1	chromosome
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161055.1 Borreliella burgdorferi strain Bb16-183 chromosome, complete genome	chromosome
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161056.1	lp54
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161056.1 Borreliella burgdorferi strain Bb16-183 plasmid lp54, complete sequence	lp54
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161057.1	cp32-3
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161057.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-3, complete sequence	cp32-3
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161058.1	cp32-8
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161058.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-8, complete sequence	cp32-8
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161059.1	cp32-6
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161059.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-6, complete sequence	cp32-6
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161060.1	cp32-11
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161060.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-11, complete sequence	cp32-11
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161061.1	cp32-2
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161061.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-4, complete sequence	cp32-2
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161062.1	lp28-7
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161062.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-7, complete sequence	lp28-7
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161063.1	lp28-6
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161063.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-6, complete sequence	lp28-6
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161064.1	lp28-4
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161064.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-4, complete sequence	lp28-4
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161065.1	lp28-3
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161065.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-3, complete sequence	lp28-3
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161066.1	lp28-5
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161066.1 Borreliella burgdorferi strain Bb16-183 plasmid lp28-5, complete sequence	lp28-5
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161067.1	cp26
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161067.1 Borreliella burgdorferi strain Bb16-183 plasmid cp26, complete sequence	cp26
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161068.1	lp25
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161068.1 Borreliella burgdorferi strain Bb16-183 plasmid lp25, complete sequence	lp25
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161069.1	lp36
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161069.1 Borreliella burgdorferi strain Bb16-183 plasmid lp36, complete sequence	lp36
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161070.1	cp32-7
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161070.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-7, complete sequence	cp32-7
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161071.1	lp17
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161071.1 Borreliella burgdorferi strain Bb16-183 plasmid lp17, complete sequence	lp17
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161072.1	cp32-1
GCF_040790735.1_ASM4079073v1_genomic	NZ_CP161072.1 Borreliella burgdorferi strain Bb16-183 plasmid cp32-1, complete sequence	cp32-1
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1	chromosome
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161073.1 Borreliella burgdorferi strain Bb16-150 chromosome, complete genome	chromosome
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161074.1	lp54
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161074.1 Borreliella burgdorferi strain Bb16-150 plasmid lp54, complete sequence	lp54
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161075.1	lp38
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161075.1 Borreliella burgdorferi strain Bb16-150 plasmid lp38, complete sequence	lp38
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161076.1	lp28-3
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161076.1 Borreliella burgdorferi strain Bb16-150 plasmid lp28-3, complete sequence	lp28-3
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161077.1	lp36
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161077.1 Borreliella burgdorferi strain Bb16-150 plasmid lp36, complete sequence	lp36
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161078.1	cp32-9
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161078.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-9, complete sequence	cp32-9
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161079.1	cp32-10
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161079.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-10, complete sequence	cp32-10
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161080.1	lp28-4
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161080.1 Borreliella burgdorferi strain Bb16-150 plasmid lp28-4, complete sequence	lp28-4
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161081.1	lp28-2
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161081.1 Borreliella burgdorferi strain Bb16-150 plasmid lp28-2, complete sequence	lp28-2
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161082.1	cp32-1+5
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161082.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-5, complete sequence	cp32-1+5
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161083.1	cp32-12
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161083.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-12, complete sequence	cp32-12
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161084.1	cp26
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161084.1 Borreliella burgdorferi strain Bb16-150 plasmid cp26, complete sequence	cp26
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161085.1	lp25
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161085.1 Borreliella burgdorferi strain Bb16-150 plasmid lp25, complete sequence	lp25
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161086.1	lp28-1
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161086.1 Borreliella burgdorferi strain Bb16-150 plasmid lp28-1, complete sequence	lp28-1
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161087.1	lp17
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161087.1 Borreliella burgdorferi strain Bb16-150 plasmid lp17, complete sequence	lp17
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161088.1	cp32-7
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161088.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-7, complete sequence	cp32-7
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161089.1	cp32-4
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161089.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-4, complete sequence	cp32-4
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161090.1	cp9
GCF_040790745.1_ASM4079074v1_genomic	NZ_CP161090.1 Borreliella burgdorferi strain Bb16-150 plasmid cp9, complete sequence	cp9
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161091.1	chromosome
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161091.1 Borreliella burgdorferi strain Bb16-134 chromosome, complete genome	chromosome
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161092.1	lp54
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161092.1 Borreliella burgdorferi strain Bb16-134 plasmid lp54, complete sequence	lp54
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161093.1	lp38
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161093.1 Borreliella burgdorferi strain Bb16-134 plasmid lp38, complete sequence	lp38
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161094.1	cp32-9
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161094.1 Borreliella burgdorferi strain Bb16-134 plasmid cp32-9, complete sequence	cp32-9
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161095.1	cp32-13
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161095.1 Borreliella burgdorferi strain Bb16-134 plasmid cp32-13, complete sequence	cp32-13
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161096.1	cp32-1
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161096.1 Borreliella burgdorferi strain Bb16-134 plasmid cp32-1, complete sequence	cp32-1
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161097.1	cp32-10
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161097.1 Borreliella burgdorferi strain Bb16-134 plasmid cp32-10, complete sequence	cp32-10
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161098.1	lp28-2
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161098.1 Borreliella burgdorferi strain Bb16-134 plasmid lp28-2, complete sequence	lp28-2
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161099.1	cp32-8
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161099.1 Borreliella burgdorferi strain Bb16-134 plasmid cp32-8, complete sequence	cp32-8
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161100.1	lp28-4
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161100.1 Borreliella burgdorferi strain Bb16-134 plasmid lp28-4, complete sequence	lp28-4
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161101.1	lp36
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161101.1 Borreliella burgdorferi strain Bb16-134 plasmid lp36, complete sequence	lp36
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161102.1	cp26
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161102.1 Borreliella burgdorferi strain Bb16-134 plasmid cp26, complete sequence	cp26
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161103.1	lp25
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161103.1 Borreliella burgdorferi strain Bb16-134 plasmid lp25, complete sequence	lp25
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161104.1	lp17
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161104.1 Borreliella burgdorferi strain Bb16-134 plasmid lp17, complete sequence	lp17
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161105.1	cp9-3
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161105.1 Borreliella burgdorferi strain Bb16-134 plasmid cp9, complete sequence	cp9-3
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161106.1	lp5
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161106.1 Borreliella burgdorferi strain Bb16-134 plasmid lp5, complete sequence	lp5
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161107.1	chromosome
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161107.1 Borreliella burgdorferi strain Bb16-23-2 chromosome, complete genome	chromosome
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161108.1	lp54
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161108.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp54, complete sequence	lp54
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161109.1	cp32-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161109.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-6, complete sequence	cp32-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161110.1	cp32-13
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161110.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-13, complete sequence	cp32-13
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161111.1	cp32-1
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161111.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-1, complete sequence	cp32-1
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161112.1	lp38
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161112.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp38, complete sequence	lp38
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161113.1	cp32-9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161113.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-9, complete sequence	cp32-9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161114.1	cp32-10
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161114.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-10, complete sequence	cp32-10
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161115.1	cp32-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161115.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-4, complete sequence	cp32-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161116.1	lp28-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161116.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-6, complete sequence	lp28-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161117.1	lp28-3
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161117.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-3, complete sequence	lp28-3
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161118.1	lp28-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161118.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-4, complete sequence	lp28-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161119.1	cp26
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161119.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp26, complete sequence	cp26
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161120.1	lp28-8
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161120.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-8, complete sequence	lp28-8
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161121.1	lp36
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161121.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp36, complete sequence	lp36
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161122.1	lp25
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161122.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp25, complete sequence	lp25
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161123.1	lp17
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161123.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp17, complete sequence	lp17
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161124.1	cp9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161124.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp9, complete sequence	cp9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161125.1	chromosome
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161125.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp5, complete sequence	chromosome
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161174.1	chromosome
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161174.1 Borreliella burgdorferi strain P1286 chromosome, complete genome	chromosome
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161175.1	lp54
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161175.1 Borreliella burgdorferi strain P1286 plasmid lp54, complete sequence	lp54
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161176.1	lp56
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161176.1 Borreliella burgdorferi strain P1286 plasmid lp56, complete sequence	lp56
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161177.1	lp38
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161177.1 Borreliella burgdorferi strain P1286 plasmid lp38, complete sequence	lp38
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161178.1	lp36
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161178.1 Borreliella burgdorferi strain P1286 plasmid lp36, complete sequence	lp36
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161179.1	cp32-8
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161179.1 Borreliella burgdorferi strain P1286 plasmid cp32-8, complete sequence	cp32-8
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161180.1	cp32-7
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161180.1 Borreliella burgdorferi strain P1286 plasmid cp32-7, complete sequence	cp32-7
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161181.1	cp32-9
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161181.1 Borreliella burgdorferi strain P1286 plasmid cp32-9, complete sequence	cp32-9
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161182.1	cp32-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161182.1 Borreliella burgdorferi strain P1286 plasmid cp32-4, complete sequence	cp32-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161183.1	cp32-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161183.1 Borreliella burgdorferi strain P1286 plasmid cp32-3, complete sequence	cp32-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161184.1	lp28-2
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161184.1 Borreliella burgdorferi strain P1286 plasmid lp28-2, complete sequence	lp28-2
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161185.1	cp26
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161185.1 Borreliella burgdorferi strain P1286 plasmid cp26, complete sequence	cp26
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161186.1	lp28-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161186.1 Borreliella burgdorferi strain P1286 plasmid lp28-3, complete sequence	lp28-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161187.1	lp28-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161187.1 Borreliella burgdorferi strain P1286 plasmid lp28-4, complete sequence	lp28-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161188.1	lp25
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161188.1 Borreliella burgdorferi strain P1286 plasmid lp25, complete sequence	lp25
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161189.1	lp21
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161189.1 Borreliella burgdorferi strain P1286 plasmid lp21, complete sequence	lp21
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161190.1	lp17
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161190.1 Borreliella burgdorferi strain P1286 plasmid lp17, complete sequence	lp17
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161126.1	chromosome
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161126.1 Borreliella burgdorferi strain Bb16-15-2 chromosome, complete genome	chromosome
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161127.1	lp54
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161127.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp54, complete sequence	lp54
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161128.1	cp32-7
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161128.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-7, complete sequence	cp32-7
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161129.1	cp32-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161129.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-6, complete sequence	cp32-6
