assembly_id	contig_id	contig_len	old_call	new_call	category	resolved_call
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161097.1	30167		cp32-10	new_only	cp32-10
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161097.1 Borreliella burgdorferi strain Bb16-134 plasmid cp32-10, complete sequence	0	cp32-10		old_only	cp32-10
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161098.1	29775		lp28-2	new_only	lp28-2
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161098.1 Borreliella burgdorferi strain Bb16-134 plasmid lp28-2, complete sequence	0	lp28-2		old_only	lp28-2
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161099.1	29617		cp32-8	new_only	cp32-8
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161099.1 Borreliella burgdorferi strain Bb16-134 plasmid cp32-8, complete sequence	0	cp32-8		old_only	cp32-8
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161100.1	29570		lp28-4	new_only	lp28-4
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161100.1 Borreliella burgdorferi strain Bb16-134 plasmid lp28-4, complete sequence	0	lp28-4		old_only	lp28-4
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161101.1	28949		lp36	new_only	lp36
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161101.1 Borreliella burgdorferi strain Bb16-134 plasmid lp36, complete sequence	0	lp36		old_only	lp36
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161102.1	26515		cp26	new_only	cp26
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161102.1 Borreliella burgdorferi strain Bb16-134 plasmid cp26, complete sequence	0	cp26		old_only	cp26
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161103.1	24220		lp25	new_only	lp25
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161103.1 Borreliella burgdorferi strain Bb16-134 plasmid lp25, complete sequence	0	lp25		old_only	lp25
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161104.1	20583		lp17	new_only	lp17
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161104.1 Borreliella burgdorferi strain Bb16-134 plasmid lp17, complete sequence	0	lp17		old_only	lp17
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161105.1	8831		cp9-3	new_only	cp9-3
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161105.1 Borreliella burgdorferi strain Bb16-134 plasmid cp9, complete sequence	0	cp9-3		old_only	cp9-3
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161106.1	5259		lp5	new_only	lp5
GCF_040790755.1_ASM4079075v1_genomic	NZ_CP161106.1 Borreliella burgdorferi strain Bb16-134 plasmid lp5, complete sequence	0	lp5		old_only	lp5
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161107.1	910079		chromosome	new_only	chromosome
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161107.1 Borreliella burgdorferi strain Bb16-23-2 chromosome, complete genome	0	chromosome		old_only	chromosome
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161108.1	53667		lp54	new_only	lp54
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161108.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp54, complete sequence	0	lp54		old_only	lp54
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161109.1	30826		cp32-6	new_only	cp32-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161109.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-6, complete sequence	0	cp32-6		old_only	cp32-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161110.1	30784		cp32-13	new_only	cp32-13
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161110.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-13, complete sequence	0	cp32-13		old_only	cp32-13
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161111.1	30380		cp32-1	new_only	cp32-1
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161111.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-1, complete sequence	0	cp32-1		old_only	cp32-1
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161112.1	30320		lp38	new_only	lp38
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161112.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp38, complete sequence	0	lp38		old_only	lp38
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161113.1	30180		cp32-9	new_only	cp32-9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161113.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-9, complete sequence	0	cp32-9		old_only	cp32-9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161114.1	30140		cp32-10	new_only	cp32-10
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161114.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-10, complete sequence	0	cp32-10		old_only	cp32-10
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161115.1	30037		cp32-4	new_only	cp32-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161115.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-4, complete sequence	0	cp32-4		old_only	cp32-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161116.1	29370		lp28-6	new_only	lp28-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161116.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-6, complete sequence	0	lp28-6		old_only	lp28-6
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161117.1	28709		lp28-3	new_only	lp28-3
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161117.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-3, complete sequence	0	lp28-3		old_only	lp28-3
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161118.1	27762		lp28-4	new_only	lp28-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161118.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-4, complete sequence	0	lp28-4		old_only	lp28-4
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161119.1	26528		cp26	new_only	cp26
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161119.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp26, complete sequence	0	cp26		old_only	cp26
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161120.1	26220		lp28-8	new_only	lp28-8
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161120.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-8, complete sequence	0	lp28-8		old_only	lp28-8
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161121.1	25583		lp36	new_only	lp36
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161121.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp36, complete sequence	0	lp36		old_only	lp36
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161122.1	24969		lp25	new_only	lp25
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161122.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp25, complete sequence	0	lp25		old_only	lp25
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161123.1	18208		lp17	new_only	lp17
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161123.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp17, complete sequence	0	lp17		old_only	lp17
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161124.1	9381		cp9	new_only	cp9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161124.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp9, complete sequence	0	cp9		old_only	cp9
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161125.1	4753		chromosome	new_only	chromosome
GCF_040790765.1_ASM4079076v1_genomic	NZ_CP161125.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp5, complete sequence	0	chromosome		old_only	chromosome
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161174.1	907632		chromosome	new_only	chromosome
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161174.1 Borreliella burgdorferi strain P1286 chromosome, complete genome	0	chromosome		old_only	chromosome
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161175.1	53666		lp54	new_only	lp54
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161175.1 Borreliella burgdorferi strain P1286 plasmid lp54, complete sequence	0	lp54		old_only	lp54
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161176.1	53185		lp56	new_only	lp56
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161176.1 Borreliella burgdorferi strain P1286 plasmid lp56, complete sequence	0	lp56		old_only	lp56
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161177.1	38863		lp38	new_only	lp38
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161177.1 Borreliella burgdorferi strain P1286 plasmid lp38, complete sequence	0	lp38		old_only	lp38
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161178.1	36922		lp36	new_only	lp36
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161178.1 Borreliella burgdorferi strain P1286 plasmid lp36, complete sequence	0	lp36		old_only	lp36
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161179.1	30884		cp32-8	new_only	cp32-8
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161179.1 Borreliella burgdorferi strain P1286 plasmid cp32-8, complete sequence	0	cp32-8		old_only	cp32-8
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161180.1	30801		cp32-7	new_only	cp32-7
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161180.1 Borreliella burgdorferi strain P1286 plasmid cp32-7, complete sequence	0	cp32-7		old_only	cp32-7
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161181.1	30655		cp32-9	new_only	cp32-9
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161181.1 Borreliella burgdorferi strain P1286 plasmid cp32-9, complete sequence	0	cp32-9		old_only	cp32-9
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161182.1	30300		cp32-4	new_only	cp32-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161182.1 Borreliella burgdorferi strain P1286 plasmid cp32-4, complete sequence	0	cp32-4		old_only	cp32-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161183.1	30222		cp32-3	new_only	cp32-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161183.1 Borreliella burgdorferi strain P1286 plasmid cp32-3, complete sequence	0	cp32-3		old_only	cp32-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161184.1	29925		lp28-2	new_only	lp28-2
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161184.1 Borreliella burgdorferi strain P1286 plasmid lp28-2, complete sequence	0	lp28-2		old_only	lp28-2
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161185.1	28647		cp26	new_only	cp26
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161185.1 Borreliella burgdorferi strain P1286 plasmid cp26, complete sequence	0	cp26		old_only	cp26
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161186.1	28636		lp28-3	new_only	lp28-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161186.1 Borreliella burgdorferi strain P1286 plasmid lp28-3, complete sequence	0	lp28-3		old_only	lp28-3
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161187.1	27430		lp28-4	new_only	lp28-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161187.1 Borreliella burgdorferi strain P1286 plasmid lp28-4, complete sequence	0	lp28-4		old_only	lp28-4
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161188.1	24443		lp25	new_only	lp25
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161188.1 Borreliella burgdorferi strain P1286 plasmid lp25, complete sequence	0	lp25		old_only	lp25
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161189.1	18812		lp21	new_only	lp21
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161189.1 Borreliella burgdorferi strain P1286 plasmid lp21, complete sequence	0	lp21		old_only	lp21
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161190.1	16930		lp17	new_only	lp17
GCF_040790775.1_ASM4079077v1_genomic	NZ_CP161190.1 Borreliella burgdorferi strain P1286 plasmid lp17, complete sequence	0	lp17		old_only	lp17
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161126.1	910048		chromosome	new_only	chromosome
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161126.1 Borreliella burgdorferi strain Bb16-15-2 chromosome, complete genome	0	chromosome		old_only	chromosome
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161127.1	53698		lp54	new_only	lp54
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161127.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp54, complete sequence	0	lp54		old_only	lp54
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161128.1	30526		cp32-7	new_only	cp32-7
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161128.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-7, complete sequence	0	cp32-7		old_only	cp32-7
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161129.1	30461		cp32-6	new_only	cp32-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161129.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-6, complete sequence	0	cp32-6		old_only	cp32-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161130.1	30374		cp32-1	new_only	cp32-1
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161130.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-1, complete sequence	0	cp32-1		old_only	cp32-1
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161131.1	30350		cp32-6	new_only	cp32-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161131.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-4, complete sequence	0	cp32-6		old_only	cp32-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161132.1	30151		cp32-10	new_only	cp32-10
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161132.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-10, complete sequence	0	cp32-10		old_only	cp32-10
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161133.1	29433		cp32-1+5	new_only	cp32-1+5
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161133.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-5, complete sequence	0	cp32-1+5		old_only	cp32-1+5
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161134.1	29346		lp28-6	new_only	lp28-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161134.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-6, complete sequence	0	lp28-6		old_only	lp28-6
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161135.1	28600		lp28-3	new_only	lp28-3
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161135.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-3, complete sequence	0	lp28-3		old_only	lp28-3
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161136.1	28349		lp28-4	new_only	lp28-4
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161136.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-4, complete sequence	0	lp28-4		old_only	lp28-4
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161137.1	27456		lp28-8	new_only	lp28-8
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161137.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-8, complete sequence	0	lp28-8		old_only	lp28-8
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161138.1	26529		cp26	new_only	cp26
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161138.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp26, complete sequence	0	cp26		old_only	cp26
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161139.1	25583		lp36	new_only	lp36
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161139.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp36, complete sequence	0	lp36		old_only	lp36
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161140.1	24940		lp25	new_only	lp25
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161140.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp25, complete sequence	0	lp25		old_only	lp25
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161141.1	21179		lp56	new_only	lp56
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161141.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp56, complete sequence	0	lp56		old_only	lp56
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161142.1	18115		lp17	new_only	lp17
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161142.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp17, complete sequence	0	lp17		old_only	lp17
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161143.1	8707		cp9	new_only	cp9
GCF_040790785.1_ASM4079078v1_genomic	NZ_CP161143.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp9, complete sequence	0	cp9		old_only	cp9
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1	916773		chromosome	new_only	chromosome
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161158.1 Borreliella burgdorferi 297 chromosome, complete genome	0	chromosome		old_only	chromosome
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161159.1	53850		lp54	new_only	lp54
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161159.1 Borreliella burgdorferi 297 plasmid lp54, complete sequence	0	lp54		old_only	lp54
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161160.1	30318		lp38	new_only	lp38
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161160.1 Borreliella burgdorferi 297 plasmid lp38, complete sequence	0	lp38		old_only	lp38
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1	30306		cp32-2	new_only	cp32-2
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161161.1 Borreliella burgdorferi 297 plasmid cp32-4, complete sequence	0	cp32-2		old_only	cp32-2
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1	29914		cp32-3	new_only	cp32-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161162.1 Borreliella burgdorferi 297 plasmid cp32-3, complete sequence	0	cp32-3		old_only	cp32-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161163.1	29837		lp28-4	new_only	lp28-4
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161163.1 Borreliella burgdorferi 297 plasmid lp28-4, complete sequence	0	lp28-4		old_only	lp28-4
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161164.1	28868		lp28-3	new_only	lp28-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161164.1 Borreliella burgdorferi 297 plasmid lp28-3, complete sequence	0	lp28-3		old_only	lp28-3
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161165.1	27879		lp28-5	new_only	lp28-5
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161165.1 Borreliella burgdorferi 297 plasmid lp28-5, complete sequence	0	lp28-5		old_only	lp28-5
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161166.1	26823		lp28-6	new_only	lp28-6
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161166.1 Borreliella burgdorferi 297 plasmid lp28-6, complete sequence	0	lp28-6		old_only	lp28-6
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1	26512		cp26	new_only	cp26
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161167.1 Borreliella burgdorferi 297 plasmid cp26, complete sequence	0	cp26		old_only	cp26
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161168.1	25270		lp28-1	new_only	lp28-1
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161168.1 Borreliella burgdorferi 297 plasmid lp28-1, complete sequence	0	lp28-1		old_only	lp28-1
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161169.1	24977		lp25	new_only	lp25
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161169.1 Borreliella burgdorferi 297 plasmid lp25, complete sequence	0	lp25		old_only	lp25
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161170.1	23696		lp36	new_only	lp36
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161170.1 Borreliella burgdorferi 297 plasmid lp36, complete sequence	0	lp36		old_only	lp36
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161171.1	21164		cp32-7	new_only	cp32-7
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161171.1 Borreliella burgdorferi 297 plasmid cp32-7, complete sequence	0	cp32-7		old_only	cp32-7
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161172.1	17973		lp17	new_only	lp17
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161172.1 Borreliella burgdorferi 297 plasmid lp17, complete sequence	0	lp17		old_only	lp17
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161173.1	11448		cp32-11	new_only	cp32-11
GCF_040790795.1_ASM4079079v1_genomic	NZ_CP161173.1 Borreliella burgdorferi 297 plasmid cp32-11, complete sequence	0	cp32-11		old_only	cp32-11
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1	907880		chromosome	new_only	chromosome
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161191.1 Borreliella burgdorferi strain B31 chromosome, complete genome	0	chromosome		old_only	chromosome
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1	53670		lp54	new_only	lp54
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161192.1 Borreliella burgdorferi strain B31 plasmid lp54, complete sequence	0	lp54		old_only	lp54
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1	36921		lp36	new_only	lp36
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161193.1 Borreliella burgdorferi strain B31 plasmid lp36, complete sequence	0	lp36		old_only	lp36
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161194.1	30678		cp32-1+5	new_only	cp32-1+5
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161194.1 Borreliella burgdorferi strain B31 plasmid cp32-5, complete sequence	0	cp32-1+5		old_only	cp32-1+5
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161195.1	30468		cp32-4	new_only	cp32-4
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161195.1 Borreliella burgdorferi strain B31 plasmid cp32-4, complete sequence	0	cp32-4		old_only	cp32-4
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161196.1	30068		lp28-1	new_only	lp28-1
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161196.1 Borreliella burgdorferi strain B31 plasmid lp28-1, complete sequence	0	lp28-1		old_only	lp28-1
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161197.1	29924		lp28-2	new_only	lp28-2
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161197.1 Borreliella burgdorferi strain B31 plasmid lp28-2, complete sequence	0	lp28-2		old_only	lp28-2
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1	28636		lp28-3	new_only	lp28-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161198.1 Borreliella burgdorferi strain B31 plasmid lp28-3, complete sequence	0	lp28-3		old_only	lp28-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161199.1	26498		cp26	new_only	cp26
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161199.1 Borreliella burgdorferi strain B31 plasmid cp26, complete sequence	0	cp26		old_only	cp26
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161200.1	16930		lp17	new_only	lp17
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161200.1 Borreliella burgdorferi strain B31 plasmid lp17, complete sequence	0	lp17		old_only	lp17
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161201.1	12666		cp32-3	new_only	cp32-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161201.1 Borreliella burgdorferi strain B31 plasmid cp32-3, complete sequence	0	cp32-3		old_only	cp32-3
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161202.1	12294		cp32-9	new_only	cp32-9
GCF_040790805.1_ASM4079080v1_genomic	NZ_CP161202.1 Borreliella burgdorferi strain B31 plasmid cp32-9, complete sequence	0	cp32-9		old_only	cp32-9
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1	910259		chromosome	new_only	chromosome
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161904.1 Borreliella burgdorferi strain PFhe_I chromosome, complete genome	0	chromosome		old_only	chromosome
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1	26504		cp26	new_only	cp26
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161905.1 Borreliella burgdorferi strain PFhe_I plasmid cp26, complete sequence	0	cp26		old_only	cp26
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161906.1	30705		cp32-1+5	new_only	cp32-1+5
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161906.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-5, complete sequence	0	cp32-1+5		old_only	cp32-1+5
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161907.1	31008		cp32-7	new_only	cp32-7
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161907.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-7, complete sequence	0	cp32-7		old_only	cp32-7
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1	47043		cp32-3+10	new_only	cp32-3+10
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161908.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-10, complete sequence	0	cp32-3+10		old_only	cp32-3+10
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161909.1	30708		cp32-12	new_only	cp32-12
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161909.1 Borreliella burgdorferi strain PFhe_I plasmid cp32-12, complete sequence	0	cp32-12		old_only	cp32-12
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161910.1	17357		lp17	new_only	lp17
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161910.1 Borreliella burgdorferi strain PFhe_I plasmid lp17, complete sequence	0	lp17		old_only	lp17
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161911.1	24466		lp25	new_only	lp25
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161911.1 Borreliella burgdorferi strain PFhe_I plasmid lp25, complete sequence	0	lp25		old_only	lp25
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161912.1	29969		lp28-2	new_only	lp28-2
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161912.1 Borreliella burgdorferi strain PFhe_I plasmid lp28-2, complete sequence	0	lp28-2		old_only	lp28-2
GCF_040819585.1_PFhe_I_PB_Ill_cons_genomic	NZ_CP161913.1	30430		lp28-3	new_only	lp28-3
