ID	group	gene	old_locus_tag	percent_ident	alignment_length	E-score
CFHKPG_00278	fliL	BB_RS01385	BB_0279	100.0	537	0.0
CFHKPG_00279	motB	BB_RS01390	BB_0280	100.0	783	0.0
CFHKPG_00280	motA	BB_RS01395	BB_0281	100.0	783	0.0
CFHKPG_00281	swrD	BB_RS01400	BB_0282	100.0	225	7.67e-115
CFHKPG_00282	flgE	BB_RS01405	BB_0283	100.0	1329	0.0
CFHKPG_00283	flgD	BB_RS01410	BB_0284	100.0	444	0.0
CFHKPG_00284	fliK	BB_RS01415	BB_0285	100.0	1179	0.0
CFHKPG_00285	Flagellar protein	BB_RS01420	BB_0286	100.0	618	0.0
CFHKPG_00286	group_367	BB_RS01425	BB_0287	100.0	432	0.0
CFHKPG_00287	fliI	BB_RS01430	BB_0288	100.0	1311	0.0
CFHKPG_00288	fliH	BB_RS01435	BB_0289	100.0	921	0.0
CFHKPG_00289	group_1568	BB_RS01440	BB_0290	100.0	1035	0.0
CFHKPG_00290	fliF	BB_RS01445	BB_0291	100.0	1710	0.0
CFHKPG_00291	fliE	BB_RS01450	BB_0292	100.0	333	2.74e-173
CFHKPG_00292	flgC	BB_RS01455	BB_0293	100.0	459	0.0
CFHKPG_00293	flgB	BB_RS01460	BB_0294	100.0	408	0.0
CFHKPG_00294	hslU	BB_RS01465	BB_0295	100.0	1347	0.0
CFHKPG_00295	hslV	BB_RS01470	BB_0296	100.0	549	0.0
CFHKPG_00296	dprA	BB_RS01475	BB_0297	100.0	945	0.0
CFHKPG_00297	TPR repeat-containing protein BB_0298	BB_RS01480	BB_0298	100.0	693	0.0
CFHKPG_00298	ftsZ	BB_RS01485	BB_0299	100.0	1200	0.0
CFHKPG_00299	ftsA	BB_RS01490	BB_0300	100.0	1242	0.0
CFHKPG_00300	ftsQ	BB_RS01495	BB_0301	100.0	744	0.0
CFHKPG_00301	ftsW	BB_RS01500	BB_0302	100.0	1059	0.0
CFHKPG_00302	mraY	BB_RS01505	BB_0303	100.0	1056	0.0
CFHKPG_00303	murF	BB_RS01510	BB_0304	99.928	1392	0.0
CFHKPG_00304	ftsL	BB_RS01515	BB_0305	100.0	282	1.12e-145
CFHKPG_00305	rsmH	BB_RS01520	BB_0306	100.0	891	0.0
CFHKPG_00306	group_1946	BB_RS01525	BB_0307	100.0	837	0.0
CFHKPG_00307	group_1671	BB_RS01530	BB_0308	100.0	1077	0.0
CFHKPG_00308	group_1712	BB_RS01535	BB_0309	100.0	759	0.0
CFHKPG_00309	nadK	BB_RS01540	BB_0311	99.881	840	0.0
CFHKPG_00310	cheW	BB_RS01545	BB_0312	100.0	531	0.0
CFHKPG_00311	rlmE	BB_RS01550	BB_0313	100.0	579	0.0
CFHKPG_00312	ispA	BB_RS01555	BB_0314	100.0	1044	0.0
CFHKPG_00313	group_1815	BB_RS01560	BB_0315	100.0	687	0.0
CFHKPG_00314	nupQ	BB_RS01565	BB_0316	99.876	807	0.0
CFHKPG_00315	group_1912	BB_RS01570	BB_0317	100.0	933	0.0
CFHKPG_00316	mglA	BB_RS01575	BB_0318	100.0	1461	0.0
CFHKPG_00317	nupN	BB_RS01580	BB_0319	100.0	1053	0.0
CFHKPG_00318	group_1746	BB_RS01590	BB_0322	100.0	1029	0.0
CFHKPG_00319	xkdP	BB_RS01595	BB_0323	100.0	1134	0.0
CFHKPG_00320	bamD	BB_RS01600	BB_0324	100.0	360	0.0
CFHKPG_00321	VWFA domain-containing protein	BB_RS01605	BB_0325	100.0	1110	0.0
CFHKPG_00322	group_1623	BB_RS01610	BB_0326	100.0	2796	0.0
CFHKPG_00323	Glycerol-3-phosphate O-acyltransferase	BB_RS01615	BB_0327	100.0	897	0.0
CFHKPG_00324	group_606	BB_RS01620	BB_0328	100.0	1572	0.0
CFHKPG_00325	oppA	BB_RS01620	BB_0328	69.714	1400	1.79e-158
CFHKPG_00326	group_1816	BB_RS01620	BB_0328	67.305	1514	7.8e-119
CFHKPG_00327	dppB	BB_RS01635	BB_0332	100.0	921	0.0
CFHKPG_00328	dppC	BB_RS01640	BB_0333	100.0	1050	0.0
CFHKPG_00329	dppD	BB_RS01645	BB_0334	100.0	873	0.0
CFHKPG_00330	gsiA	BB_RS01650	BB_0335	100.0	972	0.0
CFHKPG_00331	P26	BB_RS01655	BB_0336	100.0	732	0.0
CFHKPG_00332	eno	BB_RS01660	BB_0337	100.0	1302	0.0
CFHKPG_00333	rpsI	BB_RS01665	BB_0338	100.0	411	0.0
CFHKPG_00334	rplM	BB_RS01670	BB_0339	100.0	441	0.0
CFHKPG_00335	Uncharacterized protein BB_0340	BB_RS01675	BB_0340	100.0	810	0.0
CFHKPG_00336	gatB	BB_RS01680	BB_0341	100.0	1458	0.0
CFHKPG_00337	gatA	BB_RS01685	BB_0342	100.0	1446	0.0
CFHKPG_00338	gatC	BB_RS01690	BB_0343	100.0	276	1.97e-142
CFHKPG_00339	group_371	BB_RS01695	BB_0344	99.952	2097	0.0
CFHKPG_00340	BB_0345 family helix-turn-helix protein	BB_RS01700	BB_0345	100.0	1197	0.0
CFHKPG_00341	group_1646	BB_RS01705	BB_0346	100.0	651	0.0
CFHKPG_00342	rqcH	BB_RS01710	BB_0347	100.0	1419	0.0
CFHKPG_00343	pyk	BB_RS01715	BB_0348	100.0	1434	0.0
CFHKPG_00344	amrB	BB_RS01720	BB_0349	100.0	741	0.0
CFHKPG_00345	rpmB	BB_RS01725	BB_0350	100.0	279	4.7e-144
CFHKPG_00346	group_1677	BB_RS01730	BB_0351	100.0	1566	0.0
CFHKPG_00347	group_1681	BB_RS01735	BB_0352	100.0	1122	0.0
CFHKPG_00348	Permease	BB_RS01740	BB_0353	100.0	1800	0.0
CFHKPG_00349	LptF/LptG family permease	BB_RS01745	BB_0354	100.0	951	0.0
CFHKPG_00350	cdnL	BB_RS01750	BB_0355	100.0	489	0.0
CFHKPG_00351	UDP-N-acetyl-D-mannosaminuronic acid transferase (WecB/TagA/CpsF family)	BB_RS01755	BB_0357	99.664	595	0.0
CFHKPG_00352	rsmE2	BB_RS01760	BB_0358	100.0	732	0.0
CFHKPG_00353	ctpA	BB_RS01765	BB_0359	99.93	1428	0.0
CFHKPG_00355	flhG	BB_RS01775	BB_0361	100.0	1143	0.0
CFHKPG_00356	lgt	BB_RS01780	BB_0362	100.0	987	0.0
CFHKPG_00357	pdeA	BB_RS01785	BB_0363	100.0	2013	0.0
CFHKPG_00358	mgsA	BB_RS01790	BB_0364	100.0	381	0.0
CFHKPG_00359	p22	BB_RS01795	BB_0365	100.0	585	0.0
CFHKPG_00360	apeA	BB_RS01800	BB_0366	100.0	1377	0.0
CFHKPG_00361	group_214	BB_RS01805	BB_0367	100.0	279	4.7e-144
CFHKPG_00362	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	BB_RS01810	BB_0368	100.0	1059	0.0
CFHKPG_00363	group_378	BB_RS01815	BB_0369	100.0	2292	0.0
CFHKPG_00364	tyrS	BB_RS01820	BB_0370	100.0	1218	0.0
CFHKPG_00365	glyQS	BB_RS01825	BB_0371	100.0	1338	0.0
CFHKPG_00366	gltX	BB_RS01830	BB_0372	100.0	1473	0.0
CFHKPG_00367	P31-23	BB_RS01835	BB_0373	100.0	768	0.0
CFHKPG_00368	pdeB	BB_RS01840	BB_0374	100.0	1140	0.0
CFHKPG_00369	group_1792	BB_RS01845	BB_0375	100.0	714	0.0
CFHKPG_00370	metK	BB_RS01850	BB_0376	100.0	1179	0.0
CFHKPG_00371	luxS	BB_RS01855	BB_0377	100.0	474	0.0
CFHKPG_00372	Uncharacterized protein BB_0378	BB_RS01860	BB_0378	100.0	663	0.0
CFHKPG_00373	hinT	BB_RS01865	BB_0379	100.0	420	0.0
CFHKPG_00374	mgtE	BB_RS01870	BB_0380	99.853	1365	0.0
CFHKPG_00375	treA	BB_RS01875	BB_0381	99.93	1425	0.0
CFHKPG_00376	bmpB	BB_RS01880	BB_0382	100.0	1026	0.0
CFHKPG_00377	bmpA	BB_RS01880	BB_0382	69.933	449	6.35e-48
CFHKPG_00378	bmpC	BB_RS01880	BB_0382	68.182	176	1.56e-11
CFHKPG_00379	bmpD	BB_RS01880	BB_0382	75.352	142	1.08e-19
CFHKPG_00380	rpsG	BB_RS01900	BB_0386	100.0	474	0.0
CFHKPG_00381	rpsL	BB_RS01905	BB_0387	100.0	375	0.0
CFHKPG_00382	rpoC	BB_RS01910	BB_0388	100.0	4134	0.0
CFHKPG_00383	rpoB	BB_RS01915	BB_0389	100.0	3468	0.0
CFHKPG_00384	rplL	BB_RS01920	BB_0390	100.0	375	0.0
CFHKPG_00385	rplJ	BB_RS01925	BB_0391	100.0	489	0.0
CFHKPG_00386	rplA	BB_RS01930	BB_0392	100.0	681	0.0
CFHKPG_00387	rplK	BB_RS01935	BB_0393	100.0	432	0.0
CFHKPG_00388	nusG	BB_RS01940	BB_0394	100.0	555	0.0
CFHKPG_00389	secE	BB_RS01945	BB_0395	100.0	171	1.1600000000000001e-85
CFHKPG_00391	rpmG	BB_RS01955	BB_0396	100.0	180	1.6e-90
CFHKPG_00393	group_1861	BB_RS01965	BB_0397	100.0	849	0.0
CFHKPG_00394	group_379	BB_RS01970	BB_0398	100.0	1032	0.0
CFHKPG_00395	aNKYR	BB_RS01975	BB_0399	100.0	660	0.0
CFHKPG_00396	group_1883	BB_RS01980	BB_0400	100.0	1545	0.0
CFHKPG_00397	gltP	BB_RS01985	BB_0401	100.0	1203	0.0
CFHKPG_00398	proS	BB_RS01990	BB_0402	100.0	1467	0.0
CFHKPG_00399	putative secreted protein	BB_RS01995	BB_0403	100.0	678	0.0
CFHKPG_00400	group_1962	BB_RS02000	BB_0404	100.0	417	0.0
CFHKPG_00401	group_1398	BB_RS02005	BB_0405	100.0	612	0.0
CFHKPG_00402	group_1987	BB_RS02010	BB_0406	100.0	612	0.0
CFHKPG_00403	manA	BB_RS02015	BB_0407	100.0	1119	0.0
CFHKPG_00404	ptsN	BB_RS02020	BB_0408	100.0	1878	0.0
CFHKPG_00405	group_380	BB_RS02025	BB_0409	100.0	630	0.0
CFHKPG_00406	Endonuclease	BB_RS02030	BB_0411	99.546	882	0.0
CFHKPG_00407	Membrane protein, putative	BB_RS02035	BB_0412	100.0	780	0.0
CFHKPG_00408	sEC59	BB_RS02040	BB_0413	100.0	621	0.0
CFHKPG_00409	cheR	BB_RS02045	BB_0414	100.0	858	0.0
CFHKPG_00410	cheB	BB_RS02050	BB_0415	100.0	1128	0.0
CFHKPG_00411	Pheromone shutdown protein TraB, contains GTxH motif (function unknown)	BB_RS02055	BB_0416	100.0	1215	0.0
CFHKPG_00412	adk	BB_RS02060	BB_0417	100.0	636	0.0
CFHKPG_00413	group_1500	BB_RS02065	BB_0418	100.0	1029	0.0
CFHKPG_00414	rrp1	BB_RS02070	BB_0419	100.0	924	0.0
CFHKPG_00415	cheY	BB_RS02075	BB_0420	100.0	4485	0.0
CFHKPG_00420	Haloacid dehalogenase-like hydrolase	BB_RS02110	BB_0421	100.0	840	0.0
CFHKPG_00421	mpg	BB_RS02115	BB_0422	100.0	561	0.0
CFHKPG_00426	rCL	BB_RS02135	BB_0426	100.0	549	0.0
CFHKPG_00427	rsmI	BB_RS02140	BB_0427	100.0	696	0.0
CFHKPG_00428	DUF3784 domain-containing protein	BB_RS02145	BB_0428	100.0	318	3.62e-165
CFHKPG_00429	DUF1893 domain-containing protein	BB_RS02150	BB_0429	100.0	390	0.0
CFHKPG_00430	Impact N-terminal domain-containing protein	BB_RS02155	BB_0430	100.0	606	0.0
CFHKPG_00431	group_1653	BB_RS02160	BB_0431	100.0	753	0.0
CFHKPG_00432	group_2018	BB_RS02165	BB_0432	100.0	714	0.0
CFHKPG_00433	parB	BB_RS02170	BB_0434	100.0	783	0.0
CFHKPG_00434	gyrA	BB_RS02175	BB_0435	100.0	2433	0.0
CFHKPG_00435	gyrB	BB_RS00180	BB_0036	79.167	96	1.56e-14
CFHKPG_00436	dnaA	BB_RS02185	BB_0437	100.0	1461	0.0
CFHKPG_00437	dnaN	BB_RS02190	BB_0438	100.0	1158	0.0
CFHKPG_00438	Uncharacterized protein BB_0439	BB_RS02195	BB_0439	100.0	300	2.01e-155
CFHKPG_00439	rpmH	BB_RS02200	BB_0440	100.0	156	1.46e-77
CFHKPG_00440	rnpA	BB_RS02205	BB_0441	100.0	360	0.0
CFHKPG_00441	yidC	BB_RS02210	BB_0442	99.878	1635	0.0
CFHKPG_00442	jag	BB_RS02215	BB_0443	100.0	729	0.0
CFHKPG_00443	wcaG	BB_RS02220	BB_0444	100.0	1068	0.0
CFHKPG_00444	fbaA	BB_RS02225	BB_0445	100.0	1080	0.0
CFHKPG_00445	aspS	BB_RS02235	BB_0446	100.0	1761	0.0
CFHKPG_00446	group_1852	BB_RS02240	BB_0447	100.0	2106	0.0
CFHKPG_00447	ptsH	BB_RS02245	BB_0448	100.0	276	1.97e-142
CFHKPG_00448	raiA	BB_RS02250	BB_0449	100.0	294	3.5599999999999998e-152
CFHKPG_00449	rpoN	BB_RS02255	BB_0450	100.0	1260	0.0
CFHKPG_00450	group_1974	BB_RS02260	BB_0451	100.0	534	0.0
CFHKPG_00451	chrA	BB_RS02265	BB_0452	100.0	588	0.0
CFHKPG_00452	mscS	BB_RS02270	BB_0453	100.0	843	0.0
CFHKPG_00453	rfaB	BB_RS02275	BB_0454	100.0	1152	0.0
CFHKPG_00454	holA	BB_RS02280	BB_0455	100.0	990	0.0
CFHKPG_00455	group_2042	BB_RS02285	BB_0456	100.0	606	0.0
CFHKPG_00456	uvrC	BB_RS02290	BB_0457	100.0	1812	0.0
CFHKPG_00457	Fibronectin type-III domain-containing protein	BB_RS02295	BB_0458	99.934	1521	0.0
CFHKPG_00458	Tetratricopeptide repeat domain protein	BB_RS02300	BB_0459	100.0	1311	0.0
CFHKPG_00461	group_1634	BB_RS02315	BB_0460	100.0	714	0.0
CFHKPG_00465	dnaX	BB_RS02335	BB_0461	100.0	1683	0.0
CFHKPG_00466	efbC	BB_RS02340	BB_0462	100.0	300	2.01e-155
CFHKPG_00467	ndk	BB_RS02345	BB_0463	100.0	510	0.0
CFHKPG_00468	group_1820	BB_RS02350	BB_0464	100.0	528	0.0
CFHKPG_00469	Organic solvent tolerance-like N-terminal domain-containing protein	BB_RS02355	BB_0465	100.0	696	0.0
CFHKPG_00470	group_1532	BB_RS02355	BB_0465	100.0	53	7.080000000000001e-21
CFHKPG_00471	pgeF	BB_RS02365	BB_0467	100.0	690	0.0
CFHKPG_00472	nIF3	BB_RS02370	BB_0468	100.0	747	0.0
CFHKPG_00473	lspA	BB_RS02375	BB_0469	100.0	513	0.0
CFHKPG_00475	ymdB	BB_RS02385	BB_0471	100.0	822	0.0
CFHKPG_00476	murA	BB_RS02390	BB_0472	100.0	1284	0.0
CFHKPG_00477	group_1808	BB_RS02395	BB_0473	100.0	1365	0.0
CFHKPG_00478	Lipoprotein, putative	BB_RS02400	BB_0475	100.0	390	0.0
CFHKPG_00479	tuf	BB_RS02405	BB_0476	100.0	1185	0.0
CFHKPG_00480	rpsJ	BB_RS02410	BB_0477	100.0	312	6.42e-162
CFHKPG_00481	rplC	BB_RS02415	BB_0478	100.0	621	0.0
CFHKPG_00482	rplD	BB_RS02420	BB_0479	100.0	630	0.0
CFHKPG_00483	rplW	BB_RS02425	BB_0480	100.0	297	8.46e-154
CFHKPG_00484	rplB	BB_RS02430	BB_0481	100.0	834	0.0
CFHKPG_00485	rpsS	BB_RS02435	BB_0482	100.0	279	4.7e-144
CFHKPG_00486	rplV	BB_RS02440	BB_0483	100.0	363	0.0
CFHKPG_00487	rpsC	BB_RS02445	BB_0484	100.0	882	0.0
CFHKPG_00488	rplP	BB_RS02450	BB_0485	100.0	417	0.0
CFHKPG_00489	rpmC	BB_RS02455	BB_0486	100.0	201	7.23e-102
CFHKPG_00490	rpsQ	BB_RS02460	BB_0487	100.0	255	4.55e-131
CFHKPG_00491	rplN	BB_RS02465	BB_0488	100.0	369	0.0
CFHKPG_00492	rplX	BB_RS02470	BB_0489	100.0	306	1.14e-158
CFHKPG_00493	rplE	BB_RS02475	BB_0490	100.0	549	0.0
CFHKPG_00494	rpsZ	BB_RS02480	BB_0491	100.0	186	9.209999999999999e-94
CFHKPG_00495	rpsH	BB_RS02485	BB_0492	100.0	399	0.0
CFHKPG_00496	rplF	BB_RS02490	BB_0493	100.0	543	0.0
CFHKPG_00497	rplR	BB_RS02495	BB_0494	100.0	360	0.0
CFHKPG_00498	rpsE	BB_RS02500	BB_0495	100.0	498	0.0
CFHKPG_00499	rpmD	BB_RS02505	BB_0496	100.0	306	1.14e-158
CFHKPG_00500	rplO	BB_RS02510	BB_0497	100.0	438	0.0
CFHKPG_00501	secY	BB_RS02515	BB_0498	100.0	1305	0.0
CFHKPG_00502	rpmJ	BB_RS02520	BB_0499	100.0	114	6.4099999999999994e-55
CFHKPG_00503	rpsM	BB_RS02525	BB_0500	100.0	378	0.0
CFHKPG_00504	rpsK	BB_RS02530	BB_0501	100.0	393	0.0
CFHKPG_00505	rpoA	BB_RS02535	BB_0502	100.0	1035	0.0
CFHKPG_00506	rplQ	BB_RS02540	BB_0503	100.0	372	0.0
CFHKPG_00507	rny	BB_RS02545	BB_0504	100.0	1533	0.0
CFHKPG_00508	group_385	BB_RS02550	BB_0505	100.0	789	0.0
CFHKPG_00509	yqxC	BB_RS02555	BB_0506	99.861	720	0.0
CFHKPG_00510	gerM	BB_RS02560	BB_0507	100.0	747	0.0
CFHKPG_00511	der	BB_RS02565	BB_0508	100.0	1302	0.0
CFHKPG_00512	NlpC/P60 family protein	BB_RS02570	BB_0509	100.0	1260	0.0
CFHKPG_00513	group_1508	BB_RS02575	BB_0511	99.424	694	0.0
CFHKPG_00514	DNA repair exonuclease SbcCD ATPase subunit	BB_RS02580	BB_0512	100.0	6501	0.0
CFHKPG_00515	pheS	BB_RS02585	BB_0513	100.0	1572	0.0
CFHKPG_00516	pheT	BB_RS02590	BB_0514	100.0	1701	0.0
CFHKPG_00517	trxB	BB_RS02595	BB_0515	100.0	981	0.0
CFHKPG_00518	rlmB	BB_RS02600	BB_0516	99.865	742	0.0
CFHKPG_00519	group_1446	BB_RS02605	BB_0517	100.0	1095	0.0
CFHKPG_00520	group_1795	BB_RS02610	BB_0518	100.0	1908	0.0
CFHKPG_00521	grpE	BB_RS02615	BB_0519	100.0	564	0.0
CFHKPG_00522	nadE	BB_RS02620	BB_0522	99.935	1539	0.0
CFHKPG_00523	suhB	BB_RS02625	BB_0524	100.0	855	0.0
CFHKPG_00524	group_1497	BB_RS02630	BB_0525	100.0	423	0.0
CFHKPG_00525	group_1911	BB_RS02635	BB_0526	100.0	1824	0.0
CFHKPG_00526	coaX	BB_RS02640	BB_0527	100.0	789	0.0
CFHKPG_00527	pdxI	BB_RS02645	BB_0528	100.0	948	0.0
CFHKPG_00528	TIGR02757 family protein	BB_RS02650	BB_0530	99.63	810	0.0
CFHKPG_00529	Uncharacterized protein BB_0531	BB_RS02655	BB_0531	99.675	615	0.0
CFHKPG_00530	group_1819	BB_RS02660	BB_0532	99.923	1294	0.0
CFHKPG_00531	phnP	BB_RS02665	BB_0533	100.0	762	0.0
CFHKPG_00532	xth	BB_RS02670	BB_0534	100.0	768	0.0
CFHKPG_00533	Flagellar filament outer layer protein	BB_RS02675	BB_0535	100.0	774	0.0
CFHKPG_00534	pqqL	BB_RS02680	BB_0536	99.964	2802	0.0
CFHKPG_00537	group_1483	BB_RS02695	BB_0537	100.0	645	0.0
CFHKPG_00538	group_2038	BB_RS02700	BB_0538	100.0	399	0.0
CFHKPG_00539	ybhL	BB_RS02705	BB_0539	100.0	699	0.0
CFHKPG_00540	fusA	BB_RS02710	BB_0540	100.0	2082	0.0
CFHKPG_00541	KTSC domain-containing protein	BB_RS02715		99.127	229	9.48e-114
CFHKPG_00542	tadD	BB_RS02720	BB_0542	100.0	528	0.0
CFHKPG_00543	group_2037	BB_RS02725	BB_0543	100.0	651	0.0
CFHKPG_00544	prs	BB_RS02730	BB_0544	99.918	1221	0.0
CFHKPG_00545	Xylulokinase	BB_RS02735	BB_0545	100.0	1365	0.0
CFHKPG_00546	group_942	BB_RS02740	BB_0546	100.0	861	0.0
CFHKPG_00547	coaE	BB_RS02745	BB_0547	100.0	618	0.0
CFHKPG_00548	polA	BB_RS02750	BB_0548	100.0	2727	0.0
CFHKPG_00549	group_223	BB_RS02755	BB_0549	100.0	399	0.0
CFHKPG_00550	fliS	BB_RS02760	BB_0550	100.0	438	0.0
CFHKPG_00551	group_393	BB_RS02765	BB_0551	100.0	381	0.0
CFHKPG_00552	ligA	BB_RS02770	BB_0552	100.0	1983	0.0
CFHKPG_00553	group_1934	BB_RS02775	BB_0553	99.933	1494	0.0
CFHKPG_00554	group_225	BB_RS02780	BB_0554	100.0	1854	0.0
CFHKPG_00555	cutS	BB_RS02785	BB_0555	100.0	468	0.0
CFHKPG_00556	cutB	BB_RS02790	BB_0556	100.0	870	0.0
CFHKPG_00557	group_1416	BB_RS02795	BB_0557	100.0	261	2.5799999999999996e-134
CFHKPG_00558	ptsI	BB_RS02800	BB_0558	100.0	1722	0.0
CFHKPG_00559	crr	BB_RS02805	BB_0559	100.0	570	0.0
CFHKPG_00560	htpG	BB_RS02810	BB_0560	100.0	1851	0.0
CFHKPG_00561	gnd	BB_RS02815	BB_0561	100.0	1395	0.0
CFHKPG_00562	group_2068	BB_RS02820	BB_0562	100.0	543	0.0
CFHKPG_00563	group_1780	BB_RS02825	BB_0563	100.0	519	0.0
CFHKPG_00564	DUF3996 domain-containing protein	BB_RS02830	BB_0564	100.0	606	0.0
CFHKPG_00565	group_1733	BB_RS02835	BB_0565	100.0	543	0.0
CFHKPG_00566	STAS domain-containing protein	BB_RS02840	BB_0566	100.0	312	6.42e-162
CFHKPG_00567	cheA	BB_RS02845	BB_0567	100.0	2145	0.0
CFHKPG_00568	group_1787	BB_RS02850	BB_0568	100.0	1158	0.0
CFHKPG_00569	group_1744	BB_RS02855	BB_0569	100.0	1773	0.0
CFHKPG_00570	group_1486	BB_RS02860	BB_0570	100.0	375	0.0
CFHKPG_00572	pyrH	BB_RS02870	BB_0571	100.0	690	0.0
CFHKPG_00573	wcaA	BB_RS02875	BB_0572	100.0	1065	0.0
CFHKPG_00574	lptB	BB_RS02880	BB_0573	99.876	807	0.0
CFHKPG_00575	ABC transporter permease	BB_RS02885	BB_0574	100.0	852	0.0
CFHKPG_00576	pyrG	BB_RS02890	BB_0575	100.0	1602	0.0
CFHKPG_00577	DUF1761 domain-containing protein	BB_RS02895	BB_0576	100.0	525	0.0
CFHKPG_00578	Type I restriction enzyme R protein N-terminal domain-containing protein	BB_RS02900	BB_0577	100.0	588	0.0
CFHKPG_00579	group_1734	BB_RS02905	BB_0578	100.0	1170	0.0
CFHKPG_00580	dnaE	BB_RS02910	BB_0579	100.0	3444	0.0
CFHKPG_00581	ycf19	BB_RS02915	BB_0580	100.0	579	0.0
CFHKPG_00582	recG	BB_RS02920	BB_0581	100.0	2061	0.0
CFHKPG_00583	ldcB	BB_RS02925	BB_0582	100.0	789	0.0
CFHKPG_00584	norM	BB_RS02930	BB_0583	100.0	1350	0.0
CFHKPG_00585	group_1563	BB_RS02935	BB_0584	100.0	1335	0.0
CFHKPG_00586	murD	BB_RS02940	BB_0585	100.0	1356	0.0
CFHKPG_00587	fmhB	BB_RS02945	BB_0586	100.0	1044	0.0
CFHKPG_00588	metG	BB_RS02950	BB_0587	100.0	2205	0.0
CFHKPG_00589	mtnN	BB_RS02955	BB_0588	100.0	798	0.0
CFHKPG_00590	pta	BB_RS02960	BB_0589	99.905	1056	0.0
CFHKPG_00591	rsmA	BB_RS02965	BB_0590	100.0	846	0.0
CFHKPG_00592	comEC	BB_RS02970	BB_0591	100.0	1251	0.0
CFHKPG_00593	ydiL	BB_RS02975	BB_0592	100.0	714	0.0
CFHKPG_00594	fAA1	BB_RS00675	BB_0137	77.358	106	4.54e-15
CFHKPG_00595	argS	BB_RS02985	BB_0594	100.0	1758	0.0
CFHKPG_00596	rnfE	BB_RS02990	BB_0595	100.0	627	0.0
CFHKPG_00597	tar	BB_RS02995	BB_0596	100.0	2148	0.0
CFHKPG_00598	group_1509	BB_RS03000	BB_0597	100.0	2208	0.0
CFHKPG_00599	murB	BB_RS03005	BB_0598	100.0	909	0.0
CFHKPG_00600	cysS	BB_RS03010	BB_0599	100.0	1443	0.0
CFHKPG_00601	IPT/TIG domain protein	BB_RS03015	BB_0600	100.0	1557	0.0
CFHKPG_00602	glyA	BB_RS03020	BB_0601	100.0	1254	0.0
CFHKPG_00603	dnaJ	BB_RS03025	BB_0602	100.0	753	0.0
CFHKPG_00604	integrin-binding adhesin P66	BB_RS03030	BB_0603	100.0	1857	0.0
CFHKPG_00605	lldP	BB_RS03035	BB_0604	100.0	1503	0.0
CFHKPG_00606	dacC	BB_RS03040	BB_0605	100.0	1218	0.0
CFHKPG_00607	cheD	BB_RS03045	BB_0606	100.0	492	0.0
CFHKPG_00608	uvrD	BB_RS01695	BB_0344	81.944	72	6.89e-13
CFHKPG_00609	pepD	BB_RS03055	BB_0608	100.0	1431	0.0
CFHKPG_00614	tig	BB_RS03080	BB_0610	100.0	1365	0.0
CFHKPG_00615	clpP	BB_RS03085	BB_0611	100.0	585	0.0
CFHKPG_00616	clpX	BB_RS03090	BB_0612	100.0	1293	0.0
CFHKPG_00617	group_1755	BB_RS01255	BB_0253	67.325	456	8.390000000000001e-32
CFHKPG_00618	group_2008	BB_RS07740	BB_0614	100.0	153	6.05e-76
CFHKPG_00619	rpsD	BB_RS03100	BB_0615	100.0	627	0.0
CFHKPG_00621	fieF	BB_RS03110	BB_0616	100.0	1356	0.0
CFHKPG_00622	group_1422	BB_RS03115	BB_0617	100.0	369	0.0
CFHKPG_00623	cdd	BB_RS03120	BB_0618	100.0	465	0.0
CFHKPG_00624	nrnA	BB_RS03125	BB_0619	100.0	963	0.0
CFHKPG_00625	bglX	BB_RS03130	BB_0620	100.0	1596	0.0
CFHKPG_00627	yajL	BB_RS03140	BB_0621	100.0	555	0.0
CFHKPG_00628	Acetate kinase	BB_RS03145	BB_0622	100.0	1218	0.0
CFHKPG_00629	mfd	BB_RS03150	BB_0623	100.0	3378	0.0
CFHKPG_00630	Uncharacterized conserved protein	BB_RS03155	BB_0624	100.0	963	0.0
CFHKPG_00631	lysM	BB_RS03155	BB_0624	100.0	41	5.99e-14
CFHKPG_00633	apeB	BB_RS03175	BB_0627	99.843	1272	0.0
CFHKPG_00634	group_1786	BB_RS03180	BB_0628	100.0	726	0.0
CFHKPG_00635	group_2032	BB_RS03185	BB_0629	100.0	1872	0.0
CFHKPG_00636	pfkB	BB_RS03190	BB_0630	100.0	924	0.0
CFHKPG_00637	group_2070	BB_RS03195	BB_0631	100.0	315	1.5200000000000003e-163
CFHKPG_00639	recD	BB_RS03205	BB_0632	100.0	1833	0.0
CFHKPG_00640	recB	BB_RS03210	BB_0633	100.0	3510	0.0
CFHKPG_00641	Exodeoxyribonuclease V gamma subunit	BB_RS03215	BB_0634	99.969	3241	0.0
CFHKPG_00642	pncB	BB_RS03220	BB_0635	100.0	1446	0.0
CFHKPG_00643	zwf	BB_RS03225	BB_0636	100.0	1437	0.0
CFHKPG_00644	group_398	BB_RS03230	BB_0637	100.0	1344	0.0
CFHKPG_00645	nhaC	BB_RS03230	BB_0637	70.023	427	3.03e-47
CFHKPG_00646	potD	BB_RS03240	BB_0639	100.0	1047	0.0
CFHKPG_00647	potC	BB_RS03245	BB_0640	100.0	792	0.0
CFHKPG_00648	potB	BB_RS03250	BB_0641	100.0	804	0.0
CFHKPG_00649	potA	BB_RS03255	BB_0642	100.0	1044	0.0
