assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
UNY155_scaffold,NODE_56_length_1677_cov_117.341,1677,gb|CP094585.1|,cp32-5,B379,1677,30637,100.0,1676,1676,"[(10600, 12276)]","[(1, 1677)]","[(12276, 10600)]",99.94036970781156,wp
UNY155_scaffold,NODE_57_length_1677_cov_335.49,1677,gb|CP094585.1|,cp32-5,B379,1677,30637,100.0,1676,1676,"[(14426, 16102)]","[(1, 1677)]","[(16102, 14426)]",99.94036970781156,wp
UNY155_scaffold,NODE_59_length_1632_cov_76.5056,1632,gb|CP094584.1|,cp32-3,B379,1632,30263,99.81617647058825,1631,1631,"[(10609, 12240)]","[(1, 1632)]","[(12240, 10609)]",99.93872549019608,wp
UNY155_scaffold,NODE_60_length_1606_cov_69.3908,1606,gb|CP094585.1|,cp32-5,B379,1606,30637,99.50186799501869,1605,1605,"[(29009, 30614)]","[(1, 1606)]","[(29009, 30614)]",99.93773349937732,wp
UNY155_scaffold,NODE_62_length_1504_cov_135.635,1504,gb|CP094583.1|,cp32-2,B379,1504,30302,99.93351063829788,1503,1503,"[(4023, 5526)]","[(1, 1504)]","[(5526, 4023)]",99.93351063829788,wp
UNY155_scaffold,NODE_65_length_1286_cov_27.2355,1286,gb|CP094584.1|,cp32-3,B379,1286,30263,100.0,1285,1285,"[(16183, 17468)]","[(1, 1286)]","[(16183, 17468)]",99.9222395023328,wp
UNY155_scaffold,NODE_66_length_1269_cov_60.2189,1269,gb|CP094585.1|,cp32-5,B379,1269,30637,100.0,1268,1268,"[(25647, 26915)]","[(1, 1269)]","[(26915, 25647)]",99.9211977935382,wp
UNY155_scaffold,NODE_67_length_1239_cov_60.4371,1239,gb|CP094583.1|,cp32-2,B379,1239,30302,100.0,1238,1238,"[(25059, 26297)]","[(1, 1239)]","[(26297, 25059)]",99.91928974979822,wp
UNY155_scaffold,NODE_70_length_1189_cov_87.5471,1189,gb|CP001256.1|,lp28-3,156a,1189,28770,99.74789915966386,1188,1188,"[(6161, 7349)]","[(1, 1189)]","[(7349, 6161)]",99.91589571068124,wp
UNY155_scaffold,NODE_72_length_1153_cov_168.799,1153,gb|CP001269.1|,cp32-8,156a,1153,30946,99.82653946227234,1152,1152,"[(5123, 6275)]","[(1, 1153)]","[(6275, 5123)]",99.91326973113615,wp
UNY155_scaffold,NODE_73_length_1137_cov_267.708,1137,gb|CP001269.1|,cp32-8,156a,1137,30946,100.0,1136,1136,"[(4113, 5249)]","[(1, 1137)]","[(5249, 4113)]",99.91204925241864,wp
UNY155_scaffold,NODE_74_length_1113_cov_28.7241,1113,gb|CP019849.1|,cp32-5,PAli,1113,30674,97.75985663082436,1112,1112,"[(25813, 26925)]","[(1, 1113)]","[(26925, 25813)]",99.91015274034142,wp
UNY155_scaffold,NODE_75_length_1101_cov_180.362,1101,gb|CP094585.1|,cp32-5,B379,1101,30637,100.0,1100,1100,"[(13452, 14552)]","[(1, 1101)]","[(14552, 13452)]",99.90917347865576,wp
UNY155_scaffold,NODE_79_length_1085_cov_18.9405,1085,gb|CP094586.1|,cp32-6,B379,1085,30642,100.0,1084,1084,"[(18704, 19788)]","[(1, 1085)]","[(18704, 19788)]",99.90783410138248,wp
UNY155_scaffold,NODE_80_length_1081_cov_51.7547,1081,gb|CP094584.1|,cp32-3,B379,1081,30263,100.0,1080,1080,"[(17457, 18537)]","[(1, 1081)]","[(18537, 17457)]",99.90749306197964,wp
UNY155_scaffold,NODE_81_length_1072_cov_21.1365,1072,gb|AE001579.1|,cp32-7,B31,1072,30800,94.72710453283996,1071,1077,"[(18560, 19637)]","[(1, 1072)]","[(18560, 19637)]",99.90671641791045,wp
UNY155_scaffold,NZ_CP161158.1_RagTag,919409,B379_chromosome_ParA_2,chromosome,B379,919409,380,100.0,1097,365,"[(1, 366)]","[(368513, 369610)]","[(1, 366)]",0.1193157778529468,pf32
UNY155_scaffold,NZ_CP161159.1_RagTag,54013,A20_B31_lp54_ParA_X,lp54,A20,54013,250,100.0,749,249,"[(1, 250)]","[(13617, 14366)]","[(1, 250)]",1.3867032010812212,pf32
UNY155_scaffold,NZ_CP161160.1_RagTag,30351,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,30351,245,100.0,734,244,"[(1, 245)]","[(24888, 25622)]","[(1, 245)]",2.418371717571085,pf32
UNY155_scaffold,NZ_CP161161.1_RagTag,30317,B379_cp32-2_ParA_1,cp32-2,B379,30317,251,100.0,752,250,"[(1, 251)]","[(21917, 22669)]","[(1, 251)]",2.4804565095490982,pf32
UNY155_scaffold,NZ_CP161162.1_RagTag,34631,S35_B31_cp32-3_ParA_X,cp32-3,S35,34631,246,100.0,737,245,"[(1, 246)]","[(26290, 27027)]","[(1, 246)]",2.1281510785134707,pf32
UNY155_scaffold,NZ_CP161163.1_RagTag,29868,I21_B31_lp28-4_ParA_X,lp28-4,I21,29868,250,100.0,749,249,"[(1, 250)]","[(14447, 15196)]","[(1, 250)]",2.5077005490826303,pf32
UNY155_scaffold,NZ_CP161164.1_RagTag,28859,H28_B31_lp28-3_ParA_X,lp28-3,H28,28859,251,100.0,752,250,"[(1, 251)]","[(17982, 18734)]","[(1, 251)]",2.605772895803735,pf32
UNY155_scaffold,NZ_CP161165.1_RagTag,24798,B379_lp28-5_ParA_1,lp28-5,B379,24798,247,100.0,740,246,"[(1, 247)]","[(16727, 17467)]","[(1, 247)]",2.9841116219049924,pf32
UNY155_scaffold,NZ_CP161166.1_RagTag,26990,RS07610_JD1_JD1_lp28-6_ParA_X,lp28-6,RS07610,26990,251,100.0,752,250,"[(1, 251)]","[(3150, 3902)]","[(1, 251)]",2.786217117450908,pf32
UNY155_scaffold,NZ_CP161167.1_RagTag,26641,JD1_cp26_ParA_1,cp26,JD1,26641,253,100.0,758,252,"[(1, 253)]","[(24821, 25579)]","[(1, 253)]",2.845238542096768,pf32
UNY155_scaffold,NZ_CP161168.1_RagTag,25973,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,25973,254,100.0,761,253,"[(1, 254)]","[(9796, 10557)]","[(1, 254)]",2.929965733646479,pf32
UNY155_scaffold,NZ_CP161169.1_RagTag,25456,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,25456,252,100.0,755,251,"[(1, 252)]","[(11885, 12640)]","[(1, 252)]",2.965901948460088,pf32
UNY155_scaffold,NZ_CP161170.1_RagTag,23692,K21_B31_lp36_ParA_X,lp36,K21,23692,249,100.0,728,242,"[(1, 243)]","[(11405, 12133)]","[(1, 243)]",3.0727671787945297,pf32
UNY155_scaffold,NZ_CP161171.1_RagTag,22337,O32_B31_cp32-7_ParA_X,cp32-7,O32,22337,249,100.0,746,248,"[(1, 249)]","[(13396, 14142)]","[(1, 249)]",3.339750190267269,pf32
UNY155_scaffold,NZ_CP161172.1_RagTag,18129,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,18129,246,100.0,725,241,"[(1, 242)]","[(14539, 15264)]","[(1, 242)]",3.999117436152021,pf32
UNY155_scaffold,NZ_CP161173.1_RagTag,10543,RS01500_JD1_JD1_cp32-8_ParA_X,cp32-8,RS01500,10543,246,100.0,737,245,"[(1, 246)]","[(2744, 3481)]","[(1, 246)]",6.990420184008348,pf32
UNY156_scaffold,NODE_23_length_4177_cov_33.1933,4177,RS01730_MM1_plsm_cp32-9_ParA_X,cp32-9,RS01730,4177,251,100.0,743,247,"[(1, 248)]","[(1082, 1825)]","[(1, 248)]",17.787886042614318,pf32
UNY156_scaffold,NODE_25_length_4025_cov_48.7214,4025,297_cp32-12_ParA_X,cp32-12,297,4025,260,100.0,779,259,"[(1, 260)]","[(2340, 3119)]","[(1, 260)]",19.354037267080745,pf32
UNY156_scaffold,NODE_27_length_3817_cov_38.8157,3817,gb|CP094586.1|,cp32-6,B379,3817,30642,100.0,3816,3816,"[(25942, 29758)]","[(1, 3817)]","[(25942, 29758)]",99.9738014147236,wp
UNY156_scaffold,NODE_28_length_3752_cov_48.9252,3752,gb|CP094586.1|,cp32-6,B379,3752,30642,99.75980784627704,3746,3746,"[(6981, 10727)]","[(6, 3752)]","[(10727, 6981)]",99.84008528784648,wp
UNY156_scaffold,NODE_29_length_3654_cov_29.9872,3654,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,3654,249,100.0,746,248,"[(1, 249)]","[(762, 1508)]","[(1, 249)]",20.415982484948003,pf32
UNY156_scaffold,NODE_31_length_3526_cov_19.8505,3526,P32_B31_cp32-1_ParA_X,cp32-1,P32,3526,246,100.0,737,245,"[(1, 246)]","[(2158, 2895)]","[(1, 246)]",20.901871809415766,pf32
UNY156_scaffold,NODE_32_length_3513_cov_23.5024,3513,RS01500_JD1_JD1_cp32-8_ParA_X,cp32-8,RS01500,3513,246,100.0,737,245,"[(1, 246)]","[(2547, 3284)]","[(1, 246)]",20.979220039851977,pf32
UNY156_scaffold,NODE_38_length_2987_cov_15.9731,2987,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,2987,257,100.0,770,256,"[(1, 257)]","[(722, 1492)]","[(1, 257)]",25.778372949447608,pf32
UNY156_scaffold,NODE_43_length_2269_cov_30.0196,2269,gb|CP094587.1|,cp32-7,B379,2269,21166,99.6914940502424,2268,2268,"[(7517, 9785)]","[(1, 2269)]","[(7517, 9785)]",99.9559277214632,wp
UNY156_scaffold,NODE_44_length_2162_cov_71.0624,2162,gb|CP094582.1|,cp32-12,B379,2162,30796,100.0,2161,2161,"[(16172, 18333)]","[(1, 2162)]","[(18333, 16172)]",99.95374653098985,wp
UNY156_scaffold,NODE_46_length_1929_cov_143.521,1929,gb|CP094582.1|,cp32-12,B379,1929,30796,100.0,1928,1928,"[(27366, 29294)]","[(1, 1929)]","[(29294, 27366)]",99.94815966822188,wp
UNY156_scaffold,NODE_49_length_1677_cov_162.129,1677,gb|CP094585.1|,cp32-5,B379,1677,30637,100.0,1676,1676,"[(10600, 12276)]","[(1, 1677)]","[(12276, 10600)]",99.94036970781156,wp
UNY156_scaffold,NODE_51_length_1632_cov_100.308,1632,gb|CP094584.1|,cp32-3,B379,1632,30263,99.87745098039215,1631,1631,"[(10609, 12240)]","[(1, 1632)]","[(12240, 10609)]",99.93872549019608,wp
UNY156_scaffold,NODE_52_length_1606_cov_124.74,1606,gb|CP094585.1|,cp32-5,B379,1606,30637,99.93773349937732,1605,1605,"[(29009, 30614)]","[(1, 1606)]","[(29009, 30614)]",99.93773349937732,wp
UNY156_scaffold,NODE_53_length_1433_cov_38.1348,1433,gb|CP094588.1|,cp32-9,B379,1433,21173,100.0,1432,1432,"[(8431, 9863)]","[(1, 1433)]","[(9863, 8431)]",99.93021632937894,wp
UNY156_scaffold,NODE_54_length_1377_cov_28.5672,1377,gb|AE001580.1|,cp32-8,B31,1377,30885,100.0,1376,1376,"[(16483, 17859)]","[(1, 1377)]","[(16483, 17859)]",99.9273783587509,wp
UNY156_scaffold,NODE_56_length_1279_cov_66.2457,1279,gb|AE001579.1|,cp32-7,B31,1279,30800,99.76544175136826,1278,1278,"[(24681, 25959)]","[(1, 1279)]","[(25959, 24681)]",99.92181391712276,wp
UNY156_scaffold,NODE_57_length_1269_cov_101.705,1269,gb|CP094585.1|,cp32-5,B379,1269,30637,100.0,1268,1268,"[(25647, 26915)]","[(1, 1269)]","[(26915, 25647)]",99.9211977935382,wp
UNY156_scaffold,NODE_59_length_1229_cov_453.56,1229,gb|CP094585.1|,cp32-5,B379,1229,30637,100.0,1228,1228,"[(14426, 15654)]","[(1, 1229)]","[(15654, 14426)]",99.9186330349878,wp
UNY156_scaffold,NODE_62_length_1153_cov_226.978,1153,gb|CP001269.1|,cp32-8,156a,1153,30946,99.82653946227234,1152,1152,"[(5123, 6275)]","[(1, 1153)]","[(6275, 5123)]",99.91326973113615,wp
UNY156_scaffold,NODE_63_length_1137_cov_354.687,1137,gb|CP001269.1|,cp32-8,156a,1137,30946,100.0,1136,1136,"[(4113, 5249)]","[(1, 1137)]","[(5249, 4113)]",99.91204925241864,wp
UNY156_scaffold,NODE_65_length_1102_cov_20.5641,1102,gb|AE001579.1|,cp32-7,B31,1102,30800,94.86948694869488,1101,1107,"[(18535, 19642)]","[(1, 1102)]","[(18535, 19642)]",99.9092558983666,wp
UNY156_scaffold,NODE_66_length_1101_cov_244.701,1101,gb|CP094585.1|,cp32-5,B379,1101,30637,100.0,1100,1100,"[(13452, 14552)]","[(1, 1101)]","[(14552, 13452)]",99.90917347865576,wp
UNY156_scaffold,NODE_68_length_1090_cov_25.704,1090,gb|CP094586.1|,cp32-6,B379,1090,30642,100.0,1087,1087,"[(18704, 19791)]","[(1, 1088)]","[(18704, 19791)]",99.72477064220185,wp
UNY156_scaffold,NODE_69_length_1073_cov_26.6681,1073,gb|AE001580.1|,cp32-8,B31,1073,30885,98.13606710158436,1072,1072,"[(26064, 27136)]","[(1, 1073)]","[(27136, 26064)]",99.90680335507922,wp
UNY156_scaffold,NZ_CP161158.1_RagTag,920012,B379_chromosome_ParA_2,chromosome,B379,920012,380,100.0,1097,365,"[(1, 366)]","[(368389, 369486)]","[(1, 366)]",0.1192375751620631,pf32
UNY156_scaffold,NZ_CP161159.1_RagTag,53897,A20_B31_lp54_ParA_X,lp54,A20,53897,250,100.0,749,249,"[(1, 250)]","[(13649, 14398)]","[(1, 250)]",1.3896877377219512,pf32
UNY156_scaffold,NZ_CP161160.1_RagTag,30347,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,30347,245,100.0,734,244,"[(1, 245)]","[(24884, 25618)]","[(1, 245)]",2.4186904801133555,pf32
UNY156_scaffold,NZ_CP161161.1_RagTag,29375,B379_cp32-2_ParA_1,cp32-2,B379,29375,251,100.0,752,250,"[(1, 251)]","[(20683, 21435)]","[(1, 251)]",2.56,pf32
UNY156_scaffold,NZ_CP161162.1_RagTag,35216,S35_B31_cp32-3_ParA_X,cp32-3,S35,35216,246,100.0,737,245,"[(1, 246)]","[(27259, 27996)]","[(1, 246)]",2.092798727850977,pf32
UNY156_scaffold,NZ_CP161163.1_RagTag,29858,I21_B31_lp28-4_ParA_X,lp28-4,I21,29858,250,100.0,749,249,"[(1, 250)]","[(14392, 15141)]","[(1, 250)]",2.5085404246768035,pf32
UNY156_scaffold,NZ_CP161164.1_RagTag,28634,H28_B31_lp28-3_ParA_X,lp28-3,H28,28634,251,100.0,752,250,"[(1, 251)]","[(18056, 18808)]","[(1, 251)]",2.626248515750506,pf32
UNY156_scaffold,NZ_CP161165.1_RagTag,24894,B379_lp28-5_ParA_1,lp28-5,B379,24894,247,100.0,740,246,"[(1, 247)]","[(16825, 17565)]","[(1, 247)]",2.972603840282799,pf32
UNY156_scaffold,NZ_CP161166.1_RagTag,26847,RS07610_JD1_JD1_lp28-6_ParA_X,lp28-6,RS07610,26847,251,100.0,752,250,"[(1, 251)]","[(3009, 3761)]","[(1, 251)]",2.801057846314299,pf32
UNY156_scaffold,NZ_CP161167.1_RagTag,26660,JD1_cp26_ParA_1,cp26,JD1,26660,253,100.0,758,252,"[(1, 253)]","[(16295, 17053)]","[(1, 253)]",2.8432108027006757,pf32
UNY156_scaffold,NZ_CP161168.1_RagTag,25334,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,25334,254,100.0,761,253,"[(1, 254)]","[(9796, 10557)]","[(1, 254)]",3.0038683192547566,pf32
UNY156_scaffold,NZ_CP161169.1_RagTag,25039,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,25039,252,100.0,755,251,"[(1, 252)]","[(11921, 12676)]","[(1, 252)]",3.0152961380246817,pf32
UNY156_scaffold,NZ_CP161170.1_RagTag,23302,K21_B31_lp36_ParA_X,lp36,K21,23302,249,100.0,728,242,"[(1, 243)]","[(11043, 11771)]","[(1, 243)]",3.124195348038795,pf32
UNY156_scaffold,NZ_CP161171.1_RagTag,22720,O32_B31_cp32-7_ParA_X,cp32-7,O32,22720,249,99.59839357429718,746,248,"[(1, 249)]","[(13601, 14347)]","[(1, 249)]",3.283450704225352,pf32
UNY156_scaffold,NZ_CP161172.1_RagTag,17935,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,17935,246,100.0,725,241,"[(1, 242)]","[(14345, 15070)]","[(1, 242)]",4.042375243936437,pf32
UNY156_scaffold,NZ_CP161173.1_RagTag,14891,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,14891,252,100.0,755,251,"[(1, 252)]","[(6973, 7728)]","[(1, 252)]",5.070176616748372,pf32
UNY157_scaffold,NODE_17_length_8509_cov_57.9994,8509,F24_B31_lp28-1_ParA_X,lp28-1,F24,8509,254,100.0,761,253,"[(1, 254)]","[(1706, 2467)]","[(1, 254)]",8.943471618286521,pf32
UNY157_scaffold,NODE_22_length_5737_cov_39.0091,5737,gb|AE000789.1|,lp28-4,B31,5737,27323,97.60210396039604,6454,6448,"[(1736, 7464), (18530, 19250)]","[(661, 1379), (1, 5737)]","[(7464, 1736), (18530, 19250)]",112.49782116088548,wp
UNY157_scaffold,NODE_29_length_3730_cov_50.5523,3730,gb|AE001577.1|,cp32-4,B31,3730,30299,99.81233243967829,3729,3729,"[(15776, 19505)]","[(1, 3730)]","[(15776, 19505)]",99.97319034852546,wp
UNY157_scaffold,NODE_30_length_3345_cov_50.1063,3345,gb|AE001579.1|,cp32-7,B31,3345,30800,99.94020926756352,3344,3344,"[(25833, 29177)]","[(1, 3345)]","[(29177, 25833)]",99.97010463378176,wp
UNY157_scaffold,NODE_37_length_2815_cov_20.5469,2815,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,2815,251,100.0,752,250,"[(1, 251)]","[(821, 1573)]","[(1, 251)]",26.714031971580816,pf32
UNY157_scaffold,NODE_40_length_2610_cov_13.5369,2610,P32_B31_cp32-1_ParA_X,cp32-1,P32,2610,246,100.0,737,245,"[(1, 246)]","[(1644, 2381)]","[(1, 246)]",28.237547892720304,pf32
UNY157_scaffold,NODE_44_length_2277_cov_39.7386,2277,gb|AE001578.1|,cp32-6,B31,2277,29838,100.0,2276,2276,"[(25939, 28215)]","[(1, 2277)]","[(28215, 25939)]",99.9560825647782,wp
UNY157_scaffold,NODE_45_length_2267_cov_189.041,2267,gb|CP019762.1|,lp28-1,B31_NRZ,2267,21891,91.75437503892384,9143,15834,"[(198, 1476), (5700, 7374), (3966, 5647), (1, 1291), (2895, 3976), (2328, 4582), (4539, 6217), (5133, 6801), (6272, 7839), (1755, 3418)]","[(1, 1563), (1, 2267), (1, 1097), (377, 1658), (1, 1658), (1, 1282)]","[(2328, 4582), (5700, 7374), (3966, 5647), (1755, 3418), (5133, 6801), (6272, 7839), (4539, 6217), (198, 1476), (1, 1291), (2895, 3976)]",403.30833700926337,wp
UNY157_scaffold,NODE_46_length_2204_cov_97.6177,2204,gb|AE001576.1|,cp32-3,B31,2204,30223,95.47920433996384,2203,2195,"[(17843, 20038)]","[(1, 2204)]","[(17843, 20038)]",99.9546279491833,wp
UNY157_scaffold,NODE_50_length_1903_cov_82.0873,1903,gb|AE000794.2|,lp28-1,B31,1903,28155,92.9719422500681,3618,7223,"[(20626, 21221), (21193, 21815), (25552, 26162), (24976, 25580), (20056, 20654), (22316, 22883), (19486, 20084), (23836, 24434), (24406, 25004), (26322, 28155)]","[(288, 878), (293, 878), (64, 1903), (274, 878)]","[(28155, 26322), (25552, 26162), (20626, 21221), (19486, 20084), (24406, 25004), (21193, 21815), (24976, 25580), (23836, 24434), (22316, 22883), (20056, 20654)]",190.1208617971624,wp
UNY157_scaffold,NODE_52_length_1799_cov_170.034,1799,gb|AE001580.1|,cp32-8,B31,1799,30885,99.61089494163424,1798,1798,"[(15998, 17796)]","[(1, 1799)]","[(17796, 15998)]",99.9444135630906,wp
UNY157_scaffold,NODE_57_length_1557_cov_262.48,1557,gb|CP002320.1|,cp32-3,JD1,1557,29707,99.87154784842646,1556,1556,"[(3870, 5426)]","[(1, 1557)]","[(5426, 3870)]",99.93577392421324,wp
UNY157_scaffold,NODE_58_length_1505_cov_769.021,1505,gb|AE001576.1|,cp32-3,B31,1505,30223,99.93355481727576,1504,1504,"[(1392, 2896)]","[(1, 1505)]","[(1392, 2896)]",99.93355481727576,wp
UNY157_scaffold,NODE_61_length_1399_cov_232.24,1399,gb|AE000794.2|,lp28-1,B31,1399,28155,92.46372519988157,4872,13327,"[(21116, 22327), (23759, 25151), (18820, 20231), (20549, 21965), (19977, 21368), (24329, 25733), (24899, 26303), (25475, 26600), (18483, 19650), (19395, 20801)]","[(277, 1399), (215, 1399), (1, 1399), (1, 1169)]","[(21368, 19977), (20801, 19395), (26303, 24899), (25151, 23759), (25733, 24329), (21965, 20549), (20231, 18820), (22327, 21116), (26600, 25475), (19650, 18483)]",348.24874910650465,wp
UNY157_scaffold,NODE_62_length_1359_cov_26.431,1359,gb|CP019756.1|,cp32-5+1,B31_NRZ,1359,61418,93.45300950369588,924,945,"[(47291, 48236)]","[(1, 925)]","[(47291, 48236)]",67.99116997792495,wp
UNY157_scaffold,NODE_63_length_1299_cov_47.3302,1299,gb|AE000793.2|,lp17,B31,1299,16821,99.82300884955752,1129,1129,"[(49, 1178)]","[(170, 1299)]","[(49, 1178)]",86.91301000769823,wp
UNY157_scaffold,NODE_67_length_1160_cov_20.0929,1160,gb|CP094585.1|,cp32-5,B379,1160,30637,96.30266552020636,1159,1159,"[(25756, 26915)]","[(1, 1160)]","[(25756, 26915)]",99.91379310344828,wp
UNY157_scaffold,NODE_68_length_1153_cov_42.4337,1153,gb|AE001576.1|,cp32-3,B31,1153,30223,100.0,1152,1152,"[(9725, 10877)]","[(1, 1153)]","[(10877, 9725)]",99.91326973113615,wp
UNY157_scaffold,NODE_69_length_1153_cov_150.628,1153,gb|AE001580.1|,cp32-8,B31,1153,30885,99.91326973113615,1152,1152,"[(9725, 10877)]","[(1, 1153)]","[(10877, 9725)]",99.91326973113615,wp
UNY157_scaffold,NODE_70_length_1128_cov_24.3556,1128,gb|AE001579.1|,cp32-7,B31,1128,30800,100.0,1127,1127,"[(18535, 19662)]","[(1, 1128)]","[(19662, 18535)]",99.91134751773048,wp
UNY157_scaffold,NODE_71_length_1126_cov_28.0571,1126,gb|AE001580.1|,cp32-8,B31,1126,30885,100.0,1125,1125,"[(18511, 19636)]","[(1, 1126)]","[(18511, 19636)]",99.91119005328596,wp
UNY157_scaffold,NODE_72_length_1125_cov_54.8357,1125,gb|CP019849.1|,cp32-5,PAli,1125,30674,99.55555555555556,1124,1123,"[(18534, 19657)]","[(1, 1125)]","[(18534, 19657)]",99.91111111111113,wp
UNY157_scaffold,NODE_73_length_1122_cov_36.6312,1122,gb|AE001579.1|,cp32-7,B31,1122,30800,95.04862953138814,1121,1127,"[(18535, 19662)]","[(1, 1122)]","[(19662, 18535)]",99.9108734402852,wp
UNY157_scaffold,NODE_74_length_1122_cov_49.7899,1122,gb|CP001570.1|,cp32-9,Bol26,1122,30597,99.91095280498664,1121,1122,"[(14428, 15550)]","[(1, 1122)]","[(14428, 15550)]",99.9108734402852,wp
UNY157_scaffold,NODE_79_length_1045_cov_35.8922,1045,gb|CP001259.1|,cp32-6,156a,1045,30293,99.90430622009568,1044,1044,"[(25137, 26181)]","[(1, 1045)]","[(26181, 25137)]",99.90430622009568,wp
UNY157_scaffold,NODE_81_length_1000_cov_17.8488,1000,gb|AE001575.1|,cp32-1,B31,1000,30750,92.51231527093596,999,1009,"[(18538, 19547)]","[(1, 1000)]","[(19547, 18538)]",99.9,wp
UNY157_scaffold,contig_110_RagTag,1094,gb|CP017204.1|,cp32-3,B331,1094,30192,98.62888482632542,1093,1093,"[(12480, 13573)]","[(1, 1094)]","[(13573, 12480)]",99.90859232175502,wp
UNY157_scaffold,contig_116_RagTag,1103,gb|CP094585.1|,cp32-5,B379,1103,30637,99.06191369606005,1065,1065,"[(29572, 30637)]","[(38, 1103)]","[(30637, 29572)]",96.55485040797824,wp
UNY157_scaffold,contig_11_RagTag,9559,gb|CP001501.1|,cp9,94a,9559,8696,98.95539906103286,8513,8515,"[(6188, 7992), (1, 5845), (7829, 8696)]","[(869, 6711), (1, 868), (7755, 9559)]","[(1, 5845), (6188, 7992), (7829, 8696)]",89.05743278585626,wp
UNY157_scaffold,contig_13_RagTag,11569,O32_B31_cp32-7_ParA_X,cp32-7,O32,11569,249,100.0,746,248,"[(1, 249)]","[(1744, 2490)]","[(1, 249)]",6.448266920217824,pf32
UNY157_scaffold,contig_14_RagTag,16013,gb|CP002317.1|,lp28-5,JD1,16013,24614,99.52212909866196,12141,13585,"[(12588, 12794), (12854, 13060), (15248, 15454), (1, 6469), (13253, 13459), (12455, 12661), (6793, 12262), (12987, 13193), (12721, 12927), (12322, 12528)]","[(7205, 13671), (1746, 1952), (1746, 7215)]","[(6469, 1), (12262, 6793), (15454, 15248), (12528, 12322), (12661, 12455), (12794, 12588), (12927, 12721), (13060, 12854), (13193, 12987), (13459, 13253)]",75.81964653718853,wp
UNY157_scaffold,contig_15_RagTag,29960,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,29960,255,100.0,764,254,"[(1, 255)]","[(23172, 23936)]","[(1, 255)]",2.550066755674232,pf32
UNY157_scaffold,contig_17_RagTag,5792,gb|CP019764.1|,lp38,B31_NRZ,5792,38834,99.56783454236763,6470,6474,"[(38091, 38315), (23923, 24619), (38320, 38834), (33055, 38095)]","[(530, 754), (17, 530), (5096, 5792), (755, 5792)]","[(38095, 33055), (24619, 23923), (38834, 38320), (38091, 38315)]",111.70580110497237,wp
UNY157_scaffold,contig_18_RagTag,6066,gb|AE000787.1|,lp38,B31,6066,38829,99.5861049519586,6761,6763,"[(33049, 33746), (23917, 29983)]","[(5370, 6066), (1, 6066)]","[(29983, 23917), (33746, 33049)]",111.4573030003297,wp
UNY157_scaffold,contig_1_RagTag,912881,NE_5261_chromosome_ParA_2,chromosome,NE_5261,912881,380,100.0,1097,365,"[(1, 366)]","[(542683, 543780)]","[(1, 366)]",0.1201690034078921,pf32
UNY157_scaffold,contig_23_RagTag,4293,gb|AE001576.1|,cp32-3,B31,4293,30223,95.9896507115136,3859,3859,"[(25979, 28965), (25642, 26515)]","[(1307, 4293), (333, 1206)]","[(25979, 28965), (25642, 26515)]",89.89051945026787,wp
UNY157_scaffold,contig_24_RagTag,5292,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,5292,257,100.0,770,256,"[(1, 257)]","[(3702, 4472)]","[(1, 257)]",14.550264550264547,pf32
UNY157_scaffold,contig_27_RagTag,3142,L32_B31_cp32-8_ParA_X,cp32-8,L32,3142,246,100.0,737,245,"[(1, 246)]","[(1585, 2322)]","[(1, 246)]",23.45639719923616,pf32
UNY157_scaffold,contig_28_RagTag,6826,gb|AE001579.1|,cp32-7,B31,6826,30800,99.58980369176678,6825,6824,"[(7310, 14134)]","[(1, 6826)]","[(7310, 14134)]",99.98535013184882,wp
UNY157_scaffold,contig_29_RagTag,4434,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,4434,249,100.0,746,248,"[(1, 249)]","[(2751, 3497)]","[(1, 249)]",16.824537663509247,pf32
UNY157_scaffold,contig_2_RagTag,53523,A20_B31_lp54_ParA_X,lp54,A20,53523,250,100.0,749,249,"[(1, 250)]","[(39215, 39964)]","[(1, 250)]",1.399398389477421,pf32
UNY157_scaffold,contig_30_RagTag,1836,gb|CP002318.1|,lp28-4,JD1,1836,30096,96.85754189944134,1425,1428,"[(25203, 25621), (26290, 27300)]","[(8, 423), (1, 1011)]","[(26290, 27300), (25203, 25621)]",77.61437908496733,wp
